Suburb,Rooms,Type,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Lotsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude
Mount Waverley,5,h,2558000.0,14.2,3149.0,5.0,5.0,2.0,667.0,431.0,2015.0,Monash,-37.88007,145.12328
Newport,3,t,730000.0,6.2,3015.0,3.0,2.0,2.0,200.0,126.7,2005.0,Hobsons Bay,-37.85134,144.88636
Niddrie,3,h,1230000.0,10.4,3042.0,3.0,2.0,1.0,324.0,207.0,2016.0,Moonee Valley,-37.7431,144.88722
Oakleigh South,2,u,601000.0,15.5,3167.0,2.0,1.0,1.0,0.0,62.0,1980.0,Monash,-37.91061,145.0862
Ormond,1,u,370000.0,11.4,3204.0,1.0,1.0,1.0,2029.0,54.0,2009.0,Glen Eira,-37.90143,145.04183999999995
Pascoe Vale,3,t,900000.0,8.5,3044.0,3.0,2.0,1.0,0.0,149.0,2014.0,Moreland,-37.72882,144.93301
Pascoe Vale,1,u,257500.0,8.5,3044.0,1.0,1.0,1.0,0.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996
Pascoe Vale,1,u,257500.0,8.5,3044.0,1.0,1.0,1.0,995.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996
Pascoe Vale,3,h,1114000.0,8.5,3044.0,3.0,2.0,2.0,256.0,190.0,2017.0,Moreland,-37.72034,144.93788
Point Cook,3,h,520000.0,14.7,3030.0,3.0,2.0,2.0,312.0,185.0,2014.0,Wyndham,-37.89273,144.72558999999995
Port Melbourne,2,u,760000.0,3.5,3207.0,2.0,2.0,1.0,0.0,77.0,2013.0,Port Phillip,-37.84158,144.93809
Prahran,4,h,2635000.0,4.6,3181.0,4.0,2.0,2.0,401.0,154.0,1910.0,Stonnington,-37.85565,145.00839
Prahran,2,h,1250000.0,4.6,3181.0,2.0,1.0,0.0,192.0,100.0,1910.0,Stonnington,-37.85562,145.00571000000005
Prahran,1,u,400000.0,4.6,3181.0,1.0,1.0,2.0,0.0,50.0,1960.0,Stonnington,-37.85126,145.00832
Prahran,4,h,4200000.0,4.6,3181.0,4.0,2.0,2.0,787.0,275.0,1930.0,Stonnington,-37.85768,145.00253999999995
Prahran,2,u,626000.0,4.6,3181.0,2.0,1.0,2.0,0.0,78.0,2000.0,Stonnington,-37.85059,144.99188
Preston,4,h,1148000.0,8.4,3072.0,4.0,1.0,2.0,552.0,140.0,1940.0,Darebin,-37.72879,144.98538
Reservoir,3,h,935000.0,12.0,3073.0,3.0,1.0,2.0,529.0,99.0,1960.0,Darebin,-37.72017,144.99873
Reservoir,3,h,510000.0,12.0,3073.0,3.0,2.0,2.0,292.0,119.0,1950.0,Darebin,-37.71331,144.9871
Reservoir,4,h,755000.0,12.0,3073.0,4.0,2.0,2.0,479.0,157.0,1995.0,Darebin,-37.70952,145.033
Reservoir,4,h,1200000.0,12.0,3073.0,4.0,2.0,2.0,499.0,260.0,1940.0,Darebin,-37.72614,144.99892
Ringwood,3,h,800000.0,19.9,3134.0,3.0,2.0,1.0,461.0,133.0,2005.0,Maroondah,-37.82536,145.22228
Rosanna,5,h,1170000.0,8.9,3084.0,5.0,3.0,3.0,694.0,210.0,1975.0,Banyule,-37.73968,145.07973
Scoresby,3,h,870000.0,22.2,3179.0,3.0,2.0,2.0,590.0,151.0,1981.0,Knox,-37.89628,145.22294
South Melbourne,4,h,1800000.0,1.9,3205.0,4.0,3.0,1.0,153.0,93.0,1900.0,Port Phillip,-37.83591,144.94963
South Morang,4,h,485000.0,20.5,3752.0,4.0,2.0,2.0,196.0,163.0,2008.0,Whittlesea,-37.63873,145.07805
South Yarra,2,u,1350000.0,2.7,3141.0,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne,-37.82863,144.98514
South Yarra,1,u,410000.0,2.7,3141.0,1.0,1.0,1.0,0.0,50.0,1960.0,Stonnington,-37.8446,145.00018
St Kilda,2,u,701000.0,5.0,3182.0,2.0,1.0,0.0,0.0,107.0,1950.0,Port Phillip,-37.86257,144.99161
St Kilda,4,h,1600000.0,5.0,3182.0,4.0,2.0,3.0,613.0,160.0,1910.0,Port Phillip,-37.86667,144.98324
Strathmore,7,h,2000000.0,8.2,3041.0,7.0,3.0,4.0,608.0,355.0,1999.0,Moonee Valley,-37.73681,144.90587
Strathmore,4,h,1610000.0,8.2,3041.0,4.0,3.0,2.0,861.0,274.0,1955.0,Moonee Valley,-37.73154,144.92243
Sunshine,3,h,700000.0,10.5,3020.0,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank,-37.78703,144.84569
Sunshine,2,h,615000.0,10.5,3020.0,2.0,1.0,0.0,418.0,94.0,1940.0,Brimbank,-37.79595,144.83206
Surrey Hills,5,h,2400000.0,10.2,3127.0,5.0,3.0,2.0,593.0,309.0,2016.0,Whitehorse,-37.83199000000001,145.10877
Tarneit,4,h,505000.0,18.4,3029.0,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham,-37.84267,144.65407
Tarneit,4,h,560000.0,18.4,3029.0,4.0,2.0,2.0,452.0,159.0,2009.0,Wyndham,-37.83851,144.6887
Templestowe,4,h,1205000.0,15.5,3106.0,4.0,2.0,2.0,646.0,167.0,1980.0,Manningham,-37.75807,145.13478
Templestowe,5,h,1750000.0,15.5,3106.0,5.0,3.0,2.0,787.0,334.0,1990.0,Manningham,-37.76873,145.15894
Templestowe Lower,5,h,1410000.0,12.4,3107.0,5.0,2.0,2.0,648.0,250.0,1975.0,Manningham,-37.77033,145.1214
Thomastown,3,h,670000.0,15.3,3074.0,3.0,2.0,2.0,541.0,121.0,1980.0,Whittlesea,-37.67231,145.00556
Toorak,3,u,1860000.0,4.1,3142.0,3.0,2.0,2.0,0.0,176.0,1930.0,Stonnington,-37.8404,145.01425
Toorak,3,u,1350000.0,4.1,3142.0,3.0,2.0,1.0,187.0,133.0,1940.0,Stonnington,-37.84297,145.01819
Vermont,4,h,980000.0,17.2,3133.0,4.0,2.0,0.0,539.0,192.0,1978.0,Whitehorse,-37.83459000000001,145.21264
Werribee,4,h,455000.0,14.7,3030.0,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham,-37.88496,144.66332
Werribee,3,h,455000.0,14.7,3030.0,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham,-37.88632,144.67582
West Footscray,4,h,1276000.0,6.4,3012.0,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong,-37.79429,144.87412
Wheelers Hill,4,h,1157000.0,16.7,3150.0,4.0,2.0,2.0,752.0,162.0,1971.0,Monash,-37.91212,145.1793
Wheelers Hill,5,h,1100000.0,16.7,3150.0,5.0,2.0,2.0,672.0,237.0,1970.0,Monash,-37.91299,145.1767
Wyndham Vale,4,h,500000.0,27.2,3024.0,4.0,2.0,1.0,512.0,179.0,2005.0,Wyndham,-37.87959,144.60977
Yarraville,4,h,1142000.0,6.3,3013.0,4.0,3.0,2.0,234.0,176.0,2012.0,Maribyrnong,-37.81961,144.88132
Yarraville,2,h,780000.0,6.3,3013.0,2.0,1.0,1.0,178.0,84.0,2013.0,Maribyrnong,-37.81481,144.88013
Altona,4,h,935000.0,11.0,3018.0,4.0,2.0,2.0,629.0,180.0,1985.0,Hobsons Bay,-37.86027,144.82073
Altona,3,t,815000.0,11.0,3018.0,3.0,2.0,2.0,159.0,130.0,2014.0,Hobsons Bay,-37.86472,144.82929
Altona North,3,u,451500.0,9.4,3025.0,3.0,1.0,1.0,180.0,88.0,1965.0,Hobsons Bay,-37.83648,144.86296000000004
Ascot Vale,3,u,825000.0,4.3,3032.0,3.0,2.0,2.0,2905.0,164.0,2005.0,Moonee Valley,-37.78258,144.91693999999995
Ascot Vale,2,u,425500.0,4.3,3032.0,2.0,1.0,1.0,1727.0,82.0,1960.0,Moonee Valley,-37.77341,144.9013
Ascot Vale,3,h,1306000.0,4.3,3032.0,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley,-37.77561,144.91695
Ashwood,3,h,1420000.0,10.2,3147.0,3.0,1.0,1.0,726.0,130.0,1965.0,Monash,-37.86173,145.11074
Aspendale,3,t,805000.0,21.5,3195.0,3.0,2.0,2.0,0.0,164.0,2006.0,Kingston,-38.02768,145.10187
Avondale Heights,4,h,934000.0,9.5,3034.0,4.0,2.0,1.0,581.0,163.0,1975.0,Moonee Valley,-37.76421,144.85594
Balwyn,3,h,2330000.0,7.9,3103.0,3.0,2.0,4.0,656.0,210.0,1970.0,Boroondara,-37.8079,145.09162
Bayswater North,3,h,762000.0,23.2,3153.0,3.0,2.0,2.0,792.0,148.0,1980.0,Maroondah,-37.82809,145.29287
Blackburn,3,h,1070000.0,13.4,3130.0,3.0,1.0,2.0,448.0,96.0,1950.0,Whitehorse,-37.82956,145.13868
Blackburn North,2,u,706000.0,13.4,3130.0,2.0,1.0,1.0,305.0,305.0,1940.0,Whitehorse,-37.80906,145.15787
Boronia,3,h,785000.0,25.0,3155.0,3.0,2.0,2.0,723.0,138.0,1980.0,Knox,-37.85284,145.26942
Boronia,4,h,950000.0,25.0,3155.0,4.0,2.0,4.0,2033.0,255.0,1970.0,Knox,-37.86669000000001,145.29959
Brighton,4,h,2800000.0,10.5,3186.0,4.0,3.0,2.0,498.0,226.0,1900.0,Bayside,-37.90396,144.99126
Brighton,1,u,290000.0,10.5,3186.0,1.0,1.0,1.0,0.0,35.0,1960.0,Bayside,-37.9041,144.9993
Broadmeadows,3,h,570500.0,14.0,3047.0,3.0,1.0,1.0,640.0,92.0,1965.0,Hume,-37.68187,144.92421000000004
Broadmeadows,4,h,631000.0,14.0,3047.0,4.0,2.0,2.0,696.0,158.0,1960.0,Hume,-37.68584,144.9315
Brooklyn,2,u,372100.0,6.4,3012.0,2.0,1.0,1.0,0.0,66.0,2000.0,Hobsons Bay,-37.82212,144.84476999999995
Brunswick,4,h,1350000.0,5.2,3056.0,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland,-37.76166,144.95065
Brunswick East,2,t,702500.0,4.0,3057.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland,-37.76812,144.97413999999995
Brunswick West,1,u,275000.0,5.2,3055.0,1.0,1.0,1.0,1388.0,36.0,1970.0,Moreland,-37.7684,144.94214
Brunswick West,2,h,835000.0,5.2,3055.0,2.0,1.0,1.0,207.0,77.0,1950.0,Moreland,-37.76221,144.94055
Bundoora,3,h,710000.0,12.1,3083.0,3.0,1.0,1.0,540.0,142.0,1968.0,Banyule,-37.70636,145.05462
Carnegie,3,h,1840000.0,10.1,3163.0,3.0,2.0,1.0,483.0,171.0,1920.0,Glen Eira,-37.89204,145.06086000000005
Carnegie,2,u,430000.0,10.1,3163.0,2.0,1.0,1.0,2048.0,68.0,1960.0,Glen Eira,-37.88642,145.05979
Carrum,2,t,495000.0,31.2,3197.0,2.0,1.0,1.0,198.0,94.0,1980.0,Kingston,-38.0796,145.13272
Carrum Downs,2,h,403500.0,34.9,3201.0,2.0,2.0,3.0,339.0,101.0,2009.0,Frankston,-38.09665,145.17646000000005
Caulfield North,1,u,361000.0,7.8,3161.0,1.0,1.0,1.0,60.0,53.0,1975.0,Glen Eira,-37.87972,145.03351
Chadstone,3,u,960000.0,11.7,3148.0,3.0,2.0,2.0,382.0,151.0,2000.0,Monash,-37.88304,145.0969
Coburg,3,h,900000.0,6.7,3058.0,3.0,1.0,0.0,227.0,102.0,1920.0,Moreland,-37.75296,144.95967
Collingwood,1,u,365000.0,2.0,3066.0,1.0,1.0,0.0,0.0,46.0,1960.0,Yarra,-37.79597,144.99108
Craigieburn,2,t,310000.0,20.6,3064.0,2.0,1.0,1.0,38.0,114.0,2013.0,Hume,-37.57467000000001,144.92229
Croydon,3,h,662000.0,23.0,3136.0,3.0,1.0,1.0,396.0,120.0,1950.0,Maroondah,-37.79486,145.28673999999995
Delahey,3,h,560000.0,18.0,3037.0,3.0,2.0,2.0,543.0,153.0,1995.0,Brimbank,-37.7143,144.77096
Dingley Village,3,t,802000.0,22.2,3172.0,3.0,2.0,2.0,251.0,185.0,1998.0,Kingston,-37.98146,145.11715
Dingley Village,3,h,800000.0,22.2,3172.0,3.0,2.0,4.0,801.0,150.0,1980.0,Kingston,-37.98596,145.13187
Dingley Village,4,h,854000.0,22.2,3172.0,4.0,2.0,2.0,676.0,181.0,1975.0,Kingston,-37.97936,145.13302
Donvale,3,t,920000.0,16.1,3111.0,3.0,2.0,2.0,239.0,187.0,2007.0,Manningham,-37.77323,145.18029
Donvale,3,h,904000.0,16.1,3111.0,3.0,1.0,2.0,720.0,116.0,1960.0,Manningham,-37.80349,145.19666
Eaglemont,3,h,1440000.0,8.9,3084.0,3.0,1.0,2.0,598.0,116.0,1955.0,Banyule,-37.76093,145.056
Eltham,4,h,1054000.0,18.0,3095.0,4.0,3.0,2.0,791.0,230.0,1974.0,Nillumbik,-37.71296,145.13773
Endeavour Hills,4,h,625000.0,28.5,3802.0,4.0,2.0,2.0,669.0,165.0,1980.0,Casey,-37.96466,145.27006
Epping,3,h,600000.0,19.6,3076.0,3.0,1.0,2.0,524.0,155.0,1970.0,Whittlesea,-37.64273,145.03751
Epping,3,h,630000.0,19.6,3076.0,3.0,2.0,2.0,388.0,127.0,2012.0,Whittlesea,-37.62864,145.02265
Epping,4,h,1012000.0,19.6,3076.0,4.0,3.0,3.0,631.0,355.0,2009.0,Whittlesea,-37.6246,145.01686
Epping,4,h,565000.0,19.6,3076.0,4.0,2.0,2.0,548.0,110.0,1985.0,Whittlesea,-37.64386,145.04817
Essendon,2,u,502500.0,7.5,3040.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,-37.7494,144.92096
Essendon West,3,h,1410000.0,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley,-37.75374,144.88932
Ferntree Gully,4,h,748888.0,24.8,3156.0,4.0,2.0,4.0,1014.0,280.0,1960.0,Knox,-37.88189000000001,145.29148
Ferntree Gully,4,h,850000.0,24.8,3156.0,4.0,2.0,1.0,738.0,148.0,1985.0,Knox,-37.89863,145.26708
Fitzroy,1,u,490000.0,2.1,3065.0,1.0,1.0,1.0,0.0,57.0,2013.0,Yarra,-37.80348,144.98256999999995
Footscray,2,u,395000.0,5.1,3011.0,2.0,1.0,1.0,0.0,73.0,1970.0,Maribyrnong,-37.79711,144.88825
Footscray,2,h,991000.0,5.1,3011.0,2.0,1.0,1.0,318.0,106.0,1910.0,Maribyrnong,-37.79529,144.88453
Forest Hill,4,h,945000.0,15.4,3131.0,4.0,2.0,2.0,294.0,194.0,2010.0,Whitehorse,-37.85156,145.16923
Forest Hill,2,h,1020000.0,15.4,3131.0,2.0,1.0,1.0,581.0,116.4,1970.0,Whitehorse,-37.84207,145.17795
Frankston,3,h,506000.0,38.0,3199.0,3.0,1.0,4.0,578.0,123.0,1984.0,Frankston,-38.13743,145.16702
Frankston,4,h,755000.0,38.0,3199.0,4.0,1.0,1.0,622.0,163.0,1960.0,Frankston,-38.16146,145.12997
Gisborne,3,h,426000.0,45.9,3437.0,3.0,1.0,1.0,412.0,103.0,1950.0,Macedon Ranges,-37.49175,144.59565
Glen Iris,2,u,540000.0,7.3,3146.0,2.0,1.0,1.0,0.0,77.0,1960.0,Boroondara,-37.85145,145.09107
Glen Waverley,2,u,960000.0,16.7,3150.0,2.0,1.0,1.0,229.0,101.0,1990.0,Monash,-37.87606,145.15951
Glen Waverley,5,h,1116500.0,16.7,3150.0,5.0,2.0,2.0,701.0,182.85,1960.0,Monash,-37.88902,145.16678000000005
Greensborough,2,u,585000.0,16.1,3088.0,2.0,1.0,1.0,240.0,79.0,1965.0,Banyule,-37.71254,145.09705
Greensborough,4,h,800000.0,16.1,3088.0,4.0,2.0,2.0,626.0,169.0,1960.0,Banyule,-37.70859,145.10464
Greensborough,3,h,896000.0,16.1,3088.0,3.0,2.0,1.0,653.0,130.0,1970.0,Banyule,-37.71846,145.09689
Hawthorn,3,u,1150000.0,5.3,3122.0,3.0,2.0,1.0,5259.0,119.0,2000.0,Boroondara,-37.81442,145.01531
Hawthorn,3,h,1100000.0,5.3,3122.0,3.0,2.0,1.0,109.0,109.5,1999.0,Boroondara,-37.81442,145.01531
Heathmont,2,u,525000.0,21.3,3135.0,2.0,1.0,1.0,0.0,80.0,1980.0,Maroondah,-37.82118,145.24138
Heidelberg Heights,2,t,650000.0,8.8,3081.0,2.0,1.0,1.0,140.0,107.0,2013.0,Banyule,-37.74835,145.05042
Heidelberg West,2,h,580000.0,8.8,3081.0,2.0,1.0,2.0,498.0,75.0,1955.0,Banyule,-37.73759,145.04236
Hoppers Crossing,3,h,536500.0,18.4,3029.0,3.0,2.0,4.0,578.0,129.7,1972.0,Wyndham,-37.87326,144.69103
Keilor Downs,4,h,705000.0,15.5,3038.0,4.0,2.0,3.0,815.0,198.0,2000.0,Brimbank,-37.71757,144.81328
Keilor Downs,4,h,590000.0,15.5,3038.0,4.0,2.0,2.0,757.0,152.0,1980.0,Brimbank,-37.72483,144.8143
Keilor East,3,h,920000.0,11.7,3033.0,3.0,2.0,1.0,313.0,140.0,1960.0,Moonee Valley,-37.74214,144.86965
Keilor East,4,h,1100000.0,11.7,3033.0,4.0,4.0,2.0,500.0,267.0,2011.0,Moonee Valley,-37.73573,144.87531
Keilor East,3,h,840000.0,11.7,3033.0,3.0,1.0,2.0,575.0,138.0,1970.0,Moonee Valley,-37.74316,144.87894
Kensington,2,u,535000.0,3.4,3031.0,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne,-37.79013,144.92359
Kew,3,h,1080000.0,5.4,3101.0,3.0,2.0,2.0,151.0,103.0,1960.0,Boroondara,-37.80509,145.05572
Keysborough,4,h,575000.0,25.2,3173.0,4.0,1.0,2.0,384.0,131.0,1975.0,Greater Dandenong,-37.99318,145.15939
Maidstone,3,h,930000.0,6.4,3012.0,3.0,1.0,4.0,545.0,116.0,1940.0,Maribyrnong,-37.78571,144.87346000000005
Maidstone,2,t,650000.0,6.4,3012.0,2.0,2.0,1.0,279.0,104.0,2013.0,Maribyrnong,-37.78799,144.87515
Maidstone,3,t,702000.0,6.4,3012.0,3.0,2.0,2.0,189.0,131.0,2000.0,Maribyrnong,-37.78606,144.87205
Maribyrnong,2,u,440000.0,4.3,3032.0,2.0,1.0,2.0,0.0,93.0,2003.0,Maribyrnong,-37.77117,144.88041
Meadow Heights,3,h,520000.0,17.4,3048.0,3.0,1.0,1.0,631.0,111.0,1960.0,Hume,-37.66004,144.92338
Meadow Heights,3,h,520000.0,17.4,3048.0,3.0,1.0,2.0,798.0,128.0,1985.0,Hume,-37.65384,144.92272
Meadow Heights,4,h,515000.0,17.4,3048.0,4.0,3.0,0.0,653.0,122.0,1985.0,Hume,-37.65155,144.91912
Melbourne,2,u,387000.0,0.0,3000.0,2.0,1.0,0.0,0.0,47.0,2011.0,Melbourne,-37.81301,144.96924
Melton South,3,h,336000.0,29.8,3338.0,3.0,1.0,1.0,580.0,116.0,1975.0,Melton,-37.70153,144.57243
Melton South,4,h,426000.0,29.8,3338.0,4.0,2.0,3.0,655.0,142.0,1975.0,Melton,-37.69548,144.56775
Mill Park,3,h,775500.0,17.9,3082.0,3.0,1.0,4.0,840.0,125.0,1980.0,Whittlesea,-37.66919,145.06798999999995
Mill Park,3,h,726000.0,17.9,3082.0,3.0,2.0,2.0,615.0,132.0,1982.0,Whittlesea,-37.67519,145.06201
Mill Park,4,h,710000.0,17.9,3082.0,4.0,1.0,2.0,666.0,123.0,1985.0,Whittlesea,-37.67626,145.0659
Montmorency,3,t,820000.0,16.2,3094.0,3.0,2.0,2.0,260.0,157.0,2010.0,Banyule,-37.72394,145.12456
Moonee Ponds,4,h,1425000.0,6.2,3039.0,4.0,2.0,2.0,388.0,151.0,1890.0,Moonee Valley,-37.7685,144.91103
Moorabbin,3,t,935000.0,14.3,3189.0,3.0,2.0,2.0,280.0,109.0,1985.0,Kingston,-37.94111,145.0431
Mount Waverley,5,h,2248000.0,14.2,3149.0,5.0,5.0,2.0,729.0,398.0,2016.0,Monash,-37.86582,145.14824
Mount Waverley,3,h,1260000.0,14.2,3149.0,3.0,1.0,2.0,743.0,148.47,1960.0,Monash,-37.8958,145.11969
Mulgrave,5,h,960000.0,18.8,3170.0,5.0,2.0,1.0,731.0,130.0,1965.0,Monash,-37.9298,145.16523999999995
Murrumbeena,3,t,956000.0,10.1,3163.0,3.0,2.0,1.0,137.0,137.0,1994.0,Glen Eira,-37.887,145.07303000000005
Narre Warren,3,h,605000.0,34.1,3805.0,3.0,2.0,2.0,688.0,121.0,1990.0,Casey,-38.037,145.30862
Niddrie,4,h,950000.0,10.4,3042.0,4.0,1.0,2.0,558.0,148.0,1970.0,Moonee Valley,-37.73834,144.88197
North Melbourne,2,u,541000.0,1.8,3051.0,2.0,1.0,1.0,0.0,53.0,2004.0,Melbourne,-37.8044,144.95657
Northcote,3,h,1307500.0,5.3,3070.0,3.0,2.0,0.0,258.0,124.0,1920.0,Darebin,-37.76788,144.98621
Notting Hill,4,h,1211000.0,16.7,3168.0,4.0,3.0,3.0,727.0,167.0,1970.0,Monash,-37.90779000000001,145.15042
Oakleigh,4,h,1610000.0,12.3,3166.0,4.0,2.0,2.0,592.0,193.0,1950.0,Monash,-37.90821,145.09313999999995
Oakleigh East,2,h,1150000.0,12.3,3166.0,2.0,1.0,3.0,622.0,122.0,1970.0,Monash,-37.90168,145.11081
Pakenham,4,h,435000.0,47.3,3810.0,4.0,2.0,2.0,553.0,553.0,2005.0,Cardinia,-38.08699,145.48273
Parkdale,3,t,1190000.0,21.5,3195.0,3.0,2.0,2.0,0.0,131.0,2013.0,Kingston,-37.99577,145.07215
Parkdale,1,t,503750.0,21.5,3195.0,1.0,1.0,1.0,80.0,88.0,2007.0,Kingston,-37.99825,145.08696
Point Cook,4,h,690000.0,14.7,3030.0,4.0,2.0,2.0,540.0,531.0,2012.0,Wyndham,-37.90715,144.76527
Point Cook,4,h,596000.0,14.7,3030.0,4.0,2.0,2.0,416.0,182.9,2006.0,Wyndham,-37.89279000000001,144.73158
Point Cook,4,h,698000.0,14.7,3030.0,4.0,2.0,2.0,448.0,190.0,2012.0,Wyndham,-37.8914,144.72014
Prahran,2,u,500000.0,4.6,3181.0,2.0,1.0,1.0,0.0,78.0,1960.0,Stonnington,-37.85924,145.00563
Reservoir,3,h,953000.0,12.0,3073.0,3.0,1.0,2.0,743.0,115.0,1970.0,Darebin,-37.70964,145.0171
Reservoir,2,u,468000.0,12.0,3073.0,2.0,1.0,1.0,0.0,81.0,2012.0,Darebin,-37.72919,145.00533
Reservoir,2,t,710000.0,12.0,3073.0,2.0,2.0,1.0,126.0,138.0,2013.0,Darebin,-37.72357,144.98561999999995
Reservoir,2,u,502000.0,12.0,3073.0,2.0,1.0,2.0,230.0,69.0,2015.0,Darebin,-37.709,145.02014
Richmond,2,u,800000.0,2.4,3121.0,2.0,2.0,2.0,0.0,89.0,2008.0,Yarra,-37.82201,145.0104
Ringwood East,3,h,710000.0,21.3,3135.0,3.0,1.0,2.0,314.0,88.0,1989.0,Maroondah,-37.81953,145.24907
Rowville,3,h,735000.0,23.5,3178.0,3.0,2.0,1.0,721.0,143.0,1984.0,Knox,-37.91713,145.24706
Rowville,3,h,755000.0,23.5,3178.0,3.0,2.0,2.0,551.0,178.0,2003.0,Knox,-37.94266,145.24662
Roxburgh Park,3,h,537000.0,20.6,3064.0,3.0,2.0,2.0,640.0,156.0,1994.0,Hume,-37.63799,144.92924
Seaford,2,t,386000.0,35.4,3198.0,2.0,1.0,1.0,150.0,106.0,1970.0,Frankston,-38.12477,145.13668
Seaford,4,h,763000.0,35.4,3198.0,4.0,2.0,4.0,611.0,184.75,1980.0,Frankston,-38.10226,145.14459
Seaford,4,h,768000.0,35.4,3198.0,4.0,2.0,3.0,542.0,170.0,1970.0,Frankston,-38.11161,145.15011
South Melbourne,3,h,2800000.0,1.9,3205.0,3.0,2.0,2.0,216.0,193.74,1860.0,Port Phillip,-37.83863,144.96208
South Morang,2,t,345000.0,20.5,3752.0,2.0,1.0,1.0,305.0,131.0,1999.0,Whittlesea,-37.6522,145.09261
South Yarra,2,u,666000.0,2.7,3141.0,2.0,1.0,1.0,0.0,73.0,2005.0,Stonnington,-37.83613,144.99661
St Albans,2,h,610000.0,14.0,3021.0,2.0,1.0,2.0,419.0,135.0,1975.0,Brimbank,-37.7398,144.80348
St Albans,3,h,550000.0,14.0,3021.0,3.0,1.0,1.0,606.0,130.0,1965.0,Brimbank,-37.73789,144.78734
St Albans,4,h,520000.0,14.0,3021.0,4.0,2.0,1.0,699.0,110.0,1950.0,Brimbank,-37.73986,144.81105
St Kilda,2,u,470000.0,5.0,3182.0,2.0,1.0,0.0,0.0,67.0,1950.0,Port Phillip,-37.87349,144.9798
Sunshine,3,h,860000.0,10.5,3020.0,3.0,1.0,3.0,446.0,126.0,1910.0,Brimbank,-37.79354,144.8328
Taylors Lakes,4,h,853000.0,15.5,3038.0,4.0,3.0,2.0,724.0,330.0,1990.0,Brimbank,-37.70941,144.7873
Toorak,2,u,1140000.0,4.1,3142.0,2.0,2.0,2.0,586.0,119.0,1990.0,Stonnington,-37.84266,145.02355
Travancore,2,u,341500.0,4.3,3032.0,2.0,1.0,1.0,16000.0,68.5,2012.0,Moonee Valley,-37.78466,144.93829
Vermont,3,h,1111500.0,17.2,3133.0,3.0,1.0,0.0,722.0,94.0,1960.0,Whitehorse,-37.8324,145.20467
Wantirna South,4,h,1045000.0,14.7,3152.0,4.0,3.0,2.0,728.0,153.0,1990.0,Knox,-37.88009,145.22736
Wantirna South,3,u,622000.0,14.7,3152.0,3.0,1.0,1.0,137.0,71.0,2012.0,Knox,-37.87615,145.23192
Warrandyte,3,h,826000.0,21.1,3113.0,3.0,2.0,0.0,830.0,135.0,1975.0,Manningham,-37.75079,145.20617
Watsonia,2,u,655000.0,14.5,3087.0,2.0,1.0,1.0,298.0,98.0,1975.0,Banyule,-37.71098,145.08926
Werribee,3,h,505000.0,14.7,3030.0,3.0,2.0,4.0,557.0,116.0,1987.0,Wyndham,-37.87975,144.66459
Werribee,2,h,335000.0,14.7,3030.0,2.0,1.0,1.0,190.0,113.0,1980.0,Wyndham,-37.90423,144.67008
West Footscray,3,t,700000.0,6.4,3012.0,3.0,2.0,2.0,125.0,131.0,2013.0,Maribyrnong,-37.80735,144.87361
Westmeadows,3,h,800000.0,16.5,3049.0,3.0,2.0,2.0,898.0,142.0,1985.0,Hume,-37.67823,144.90001999999996
Wheelers Hill,5,h,1090000.0,16.7,3150.0,5.0,2.0,2.0,698.0,246.0,1978.0,Monash,-37.8921,145.19118
Williamstown,4,h,1920000.0,6.8,3016.0,4.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay,-37.86159,144.89926
Wollert,4,h,530000.0,25.5,3750.0,4.0,2.0,2.0,448.0,155.0,2011.0,Whittlesea,-37.61944,145.01243
Yarraville,3,h,982500.0,6.3,3013.0,3.0,2.0,2.0,444.0,122.0,1945.0,Maribyrnong,-37.81662,144.866
Yarraville,3,h,1230000.0,6.3,3013.0,3.0,1.0,2.0,433.0,144.0,1880.0,Maribyrnong,-37.81183,144.88568999999995
Abbotsford,2,h,1190000.0,3.0,3067.0,2.0,2.0,1.0,147.0,175.0,2000.0,Yarra,-37.80269000000001,145.0001
Aberfeldie,3,h,1680000.0,7.5,3040.0,3.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,-37.76316,144.89799
Altona Meadows,3,h,620000.0,15.5,3028.0,3.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay,-37.87019,144.7843
Altona North,3,h,830000.0,9.4,3025.0,3.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay,-37.84107,144.84179
